"","Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
"2018.788",9.32878778749432,8.95796562384511,9.69960995114353,8.76166422808233,9.89591134690631
"2018.807",9.55854724711173,9.05774241696557,10.0593520772579,8.79263235397744,10.324462140246
"2018.826",9.31440847235161,8.72155086991658,9.90726607478664,8.40771101282361,10.2211059318796
"2018.845",9.09136083589659,8.4229212207303,9.75980045106288,8.06907066296157,10.1136510088316
"2018.864",9.26481346657243,8.53006771174113,9.99955922140373,8.141116803886,10.3885101292589
"2018.884",9.28558506931431,8.49066495159312,10.0805051870355,8.06985966020227,10.5013104784263
"2018.903",9.32719948616593,8.47660431647416,10.1777946558577,8.02632643287513,10.6280725394567
"2018.922",9.20733291627925,8.30459401918439,10.1100718133741,7.82671291368306,10.5879529188754
