Date,Open,High,Low,Close,Adj Close,Volume
2014-09-16,5.083330,5.083330,4.983330,5.000000,3.898896,4212
2014-09-17,5.166670,5.166670,4.983330,5.000000,3.898896,1584
2014-09-18,5.133330,5.133330,4.916670,5.016670,3.911895,7320
2014-09-19,5.083330,5.083330,5.005000,5.066670,3.950883,912
2014-09-22,5.066670,5.066670,5.000000,5.050000,3.937884,4530
2014-09-23,5.066670,5.083330,5.041670,5.083330,3.963874,2790
2014-09-24,5.083330,5.091670,5.000000,5.083330,3.963874,3240
2014-09-25,5.083330,5.083330,5.000000,5.048330,3.936581,6708
2014-09-26,5.058330,5.066670,5.033330,5.066670,3.950883,2124
2014-09-29,5.033330,5.033330,5.000000,5.030000,3.922289,2328
2014-09-30,5.030000,5.083330,5.000000,5.083330,3.963874,1572
2014-10-01,5.083330,5.083330,4.823330,4.823330,3.761132,6420
2014-10-02,4.500000,5.083330,4.500000,5.041670,3.931388,4104
2014-10-03,4.868330,5.083330,4.868330,5.065000,3.949580,11070
2014-10-06,5.041670,5.041670,5.040000,5.040000,3.930086,546
2014-10-07,5.040000,5.040000,4.886670,5.023330,3.917088,1608
2014-10-08,4.983330,4.983330,4.983330,4.983330,3.885896,180
2014-10-09,4.973330,4.983330,4.841670,4.983330,3.885896,7968
2014-10-10,4.966670,5.000000,4.833330,4.983330,3.885896,12840
2014-10-13,4.958330,4.958330,4.500000,4.958330,3.866402,4098
2014-10-14,4.833330,4.933330,4.833330,4.933330,3.846907,1386
2014-10-15,4.523330,4.966670,4.523330,4.903330,3.823514,5280
2014-10-16,4.866670,4.866670,4.666670,4.823330,3.761132,942270
2014-10-17,4.821670,5.041670,4.800000,5.033330,3.924886,3450
2014-10-20,4.670000,5.033330,4.670000,5.033330,3.924886,1824
2014-10-21,5.000000,5.041670,4.833330,4.998330,3.897593,3570
2014-10-22,4.998330,4.998330,4.833330,4.996670,3.896298,1188
2014-10-23,5.000000,5.000000,4.851670,4.983330,3.885896,2334
2014-10-24,4.991670,5.166670,4.983330,5.083330,3.963874,283272
2014-10-27,5.083330,5.083330,4.935000,5.080000,3.961277,756
2014-10-28,5.075000,5.075000,4.950000,5.075000,3.957379,2214
2014-10-29,5.076670,5.076670,4.938330,5.070000,3.953480,840
2014-10-30,5.065000,5.075000,4.951670,5.050000,3.937884,888
2014-10-31,5.070000,5.070000,4.950000,5.065000,3.949580,726
2014-11-03,5.063330,5.063330,4.960000,5.061670,3.946984,1068
2014-11-04,5.000000,5.061670,4.950000,4.950000,3.859906,1236
2014-11-05,5.050000,5.053330,4.955000,5.053330,3.940480,2532
2014-11-06,5.063330,5.063330,5.008330,5.008330,3.905391,456
2014-11-07,5.008330,5.008330,4.938330,4.938330,3.850806,816
2014-11-10,5.063330,5.063330,4.938330,5.000000,3.898896,786
2014-11-11,4.950000,4.983330,4.916670,4.978330,3.881998,2244
2014-11-12,4.966670,4.966670,4.916670,4.916670,3.833916,960
2014-11-13,4.940000,4.966670,4.940000,4.940000,3.852108,2952
2014-11-14,4.916670,5.000000,4.916670,5.000000,3.898896,1254
2014-11-17,4.950000,5.000000,4.883330,5.000000,3.898896,2754
2014-11-18,4.966670,5.000000,4.966670,5.000000,3.898896,1398
2014-11-19,5.000000,5.000000,4.866670,4.998330,3.897593,2676
2014-11-20,4.998330,4.998330,4.998330,4.998330,3.897593,24
2014-11-21,4.998330,5.041670,4.998330,5.041670,3.931388,4686
2014-11-24,5.043330,5.151670,5.043330,5.151670,4.017165,12120
2014-11-25,5.150000,5.150000,5.150000,5.150000,4.015862,738
2014-11-26,5.150000,5.150000,5.150000,5.150000,4.015862,0
2014-11-27,5.150000,5.150000,5.116670,5.116670,3.989872,6954
2014-11-28,5.148330,5.148330,5.148330,5.148330,4.014560,726
2014-12-01,5.148330,5.148330,5.041670,5.146670,4.013266,834
2014-12-02,5.148330,5.148330,5.045000,5.145000,4.011963,1404
2014-12-03,5.146670,5.146670,5.043330,5.145000,4.011963,4098
2014-12-04,5.133330,5.145000,5.043330,5.145000,4.011963,1350
2014-12-05,5.143330,5.148330,5.143330,5.148330,4.014560,3000
2014-12-08,5.150000,5.150000,5.150000,5.150000,4.015862,90
2014-12-09,5.150000,5.150000,5.148330,5.150000,4.015862,870
2014-12-10,5.150000,5.150000,5.133330,5.133330,4.002862,144
2014-12-11,5.133330,5.133330,5.041670,5.133330,4.002862,300
2014-12-12,5.150000,5.150000,5.041670,5.041670,3.931388,846
2014-12-15,5.083330,5.100000,5.000000,5.083330,3.963874,80178
2014-12-16,5.083330,5.083330,4.908330,5.000000,3.898896,18540
2014-12-17,5.083330,5.083330,4.916670,5.083330,3.963874,330
2014-12-18,5.000000,5.083330,5.000000,5.083330,3.963874,906
2014-12-19,5.103330,5.115000,5.083330,5.115000,3.988570,2988
2014-12-22,5.133330,5.133330,5.133330,5.133330,4.002862,3786
2014-12-23,5.161670,5.166670,5.161670,5.166670,4.028861,1872
2014-12-29,5.161670,5.161670,5.066670,5.133330,4.002862,12690
2014-12-30,5.083330,5.100000,5.083330,5.100000,3.976873,6282
2015-01-02,5.000000,5.000000,5.000000,5.000000,3.898896,300
2015-01-05,4.966670,5.083330,4.966670,5.083330,3.963874,1524
2015-01-07,5.080000,5.080000,4.916670,4.916670,3.833916,702
2015-01-08,5.000000,5.000000,5.000000,5.000000,3.898896,900
2015-01-09,5.083330,5.083330,4.838330,5.063330,3.948278,354
2015-01-12,4.845000,5.080000,4.845000,5.080000,3.961277,2484
2015-01-13,5.065000,5.065000,5.000000,5.033330,3.924886,91290
2015-01-14,5.066670,5.066670,5.000000,5.028330,3.920986,19230
2015-01-15,5.011670,5.030000,5.011670,5.026670,3.919692,301224
2015-01-16,5.000000,5.033330,4.975000,5.031670,3.923591,1122
2015-01-19,5.031670,5.031670,5.016670,5.031670,3.923591,2040
2015-01-20,5.030000,5.030000,5.026670,5.026670,3.919692,1272
2015-01-21,5.030000,5.075000,5.030000,5.075000,3.957379,180480
2015-01-22,5.075000,5.075000,5.001670,5.030000,3.922289,17376
2015-01-23,5.075000,5.075000,5.025000,5.033330,3.924886,1674
2015-01-26,5.066670,5.066670,5.033330,5.033330,3.924886,1578
2015-01-27,5.033330,5.066670,4.983330,5.066670,3.950883,5178
2015-01-28,5.066670,5.066670,5.066670,5.066670,3.950883,780
2015-01-29,5.041670,5.066670,4.991670,5.066670,3.950883,4320
2015-01-30,5.066670,5.066670,5.066670,5.066670,3.950883,181644
2015-02-02,5.083330,5.083330,5.058330,5.058330,3.944380,36
2015-02-03,5.016670,5.073330,5.000000,5.073330,3.956077,2772
2015-02-04,5.066670,5.066670,5.033330,5.033330,3.924886,1494
2015-02-05,5.066670,5.066670,5.016670,5.066670,3.950883,8796
2015-02-06,5.066670,5.066670,4.991670,5.063330,3.948278,60372
2015-02-09,5.063330,5.081670,5.063330,5.081670,3.962579,870
2015-02-10,5.166670,5.166670,5.075000,5.080000,3.961277,2418
2015-02-11,5.116670,5.116670,5.083330,5.116670,3.989872,3276
2015-02-12,5.116670,5.116670,5.058330,5.083330,3.963874,57024
2015-02-13,5.150000,5.150000,5.000000,5.080000,3.961277,24408
2015-02-16,5.150000,5.166670,5.080000,5.080000,3.961277,4626
2015-02-17,5.083330,5.083330,5.041670,5.075000,3.957379,3294
2015-02-18,5.141670,5.141670,5.116670,5.116670,3.989872,3078
2015-02-19,5.131670,5.131670,5.050000,5.100000,3.976873,6426
2015-02-20,5.100000,5.100000,5.083330,5.083330,3.963874,636
2015-02-23,5.083330,5.083330,5.081670,5.081670,3.962579,3690
2015-02-24,5.081670,5.081670,5.041670,5.050000,3.937884,4170
2015-02-25,5.050000,5.050000,5.035000,5.050000,3.937884,2172
2015-02-26,5.000000,5.066670,4.980000,5.066670,3.950883,1836
2015-02-27,5.066670,5.066670,5.058330,5.066670,3.950883,2280
2015-03-02,5.066670,5.066670,5.000000,5.066670,3.950883,121188
2015-03-03,5.066670,5.066670,4.998330,5.066670,3.950883,660
2015-03-04,5.066670,5.066670,5.065000,5.065000,3.949580,402
2015-03-05,5.066670,5.066670,5.066670,5.066670,3.950883,24
2015-03-06,5.066670,5.083330,5.016670,5.065000,3.949580,5508
2015-03-09,5.050000,5.050000,4.825000,5.050000,3.937884,9294
2015-03-10,5.050000,5.050000,4.835000,5.048330,3.936581,1200
2015-03-11,4.998330,5.048330,4.958330,5.033330,3.924886,3330
2015-03-12,5.098330,5.098330,5.098330,5.098330,3.975570,18
2015-03-13,5.091670,5.091670,4.838330,5.081670,3.962579,198
2015-03-16,5.083330,5.083330,5.058330,5.080000,3.961277,1230
2015-03-17,5.098330,5.098330,5.081670,5.081670,3.962579,6876
2015-03-18,5.083330,5.083330,5.066670,5.066670,3.950883,3618
2015-03-19,5.008330,5.083330,5.000000,5.075000,4.755111,2394
2015-03-20,5.075000,5.075000,5.016670,5.075000,4.755111,750
2015-03-23,5.033330,5.033330,4.833330,5.033330,4.716067,1656
2015-03-24,5.000000,5.033330,4.833330,5.016670,4.700458,1212
2015-03-25,5.016670,5.016670,5.016670,5.016670,4.700458,12
2015-03-26,5.033330,5.033330,5.033330,5.033330,4.716067,12
2015-03-27,5.033330,5.033330,5.033330,5.033330,4.716067,24
2015-03-30,5.033330,5.033330,5.033330,5.033330,4.716067,54
2015-03-31,5.033330,5.033330,5.033330,5.033330,4.716067,252
2015-04-01,4.883330,5.016670,4.883330,5.016670,4.700458,510
2015-04-02,4.966670,5.000000,4.966670,4.966670,4.653609,1482
2015-04-07,4.916670,5.016670,4.916670,5.000000,4.684838,312
2015-04-08,5.025000,5.025000,5.016670,5.016670,4.700458,588
2015-04-09,4.853330,5.000000,4.850000,5.000000,4.684838,2400
2015-04-10,5.016670,5.016670,5.000000,5.016670,4.700458,960
2015-04-13,5.016670,5.016670,4.833330,5.000000,4.684838,678
2015-04-14,5.000000,5.075000,4.916670,4.916670,4.606760,21438
2015-04-15,5.000000,5.050000,5.000000,5.000000,4.684838,3540
2015-04-16,5.000000,5.066670,5.000000,5.033330,4.716067,1980
2015-04-17,5.000000,5.000000,5.000000,5.000000,4.684838,12
2015-04-20,5.000000,5.066670,5.000000,5.066670,4.747305,48
2015-04-21,5.000000,5.000000,5.000000,5.000000,4.684838,1242
2015-04-22,5.000000,5.000000,5.000000,5.000000,4.684838,0
2015-04-23,5.000000,5.000000,4.983330,4.983330,4.669218,1644
2015-04-24,4.850000,5.333330,4.850000,4.990000,4.675468,16860
2015-04-27,5.003330,5.050000,4.990000,5.000000,4.684838,53808
2015-04-28,5.000000,5.000000,4.975000,4.998330,4.683272,7974
2015-04-29,5.000000,5.000000,4.833330,4.958330,4.645795,6240
2015-04-30,4.958330,5.000000,4.916670,4.983330,4.669218,3660
2015-05-04,5.000000,5.000000,4.991670,5.000000,4.684838,642
2015-05-05,5.000000,5.000000,5.000000,5.000000,4.684838,240
2015-05-06,4.991670,4.991670,4.991670,4.991670,4.677033,300
2015-05-07,4.991670,4.991670,4.833330,4.916670,4.606760,10188
2015-05-08,4.916670,4.916670,4.866670,4.911670,4.602076,756
2015-05-11,4.866670,4.916670,4.866670,4.916670,4.606760,2520
2015-05-12,4.916670,4.916670,4.916670,4.916670,4.606760,300
2015-05-13,4.916670,4.916670,4.915000,4.916670,4.606760,6336
2015-05-15,4.991670,5.033330,4.983330,5.033330,4.716067,57096
2015-05-18,4.883330,5.025000,4.883330,5.025000,4.708262,58638
2015-05-19,4.916670,4.980000,4.916670,4.980000,4.666098,282
2015-05-20,4.916670,4.983330,4.916670,4.983330,4.669218,840
2015-05-21,4.983330,4.983330,4.983330,4.983330,4.669218,0
2015-05-22,5.066670,5.066670,5.050000,5.050000,4.731687,102
2015-05-25,4.768330,5.066670,4.768330,5.066670,4.747305,2682
2015-05-26,4.916670,4.998330,4.843330,4.983330,4.669218,12414
2015-05-27,4.983330,5.083330,4.983330,5.083330,4.762915,1440
2015-05-28,5.083330,5.083330,5.025000,5.083330,4.762915,18396
2015-05-29,5.083330,5.083330,5.000000,5.050000,4.731687,5388
2015-06-01,5.098330,5.098330,5.083330,5.098330,4.776970,5994
2015-06-02,5.083330,5.083330,5.083330,5.083330,4.762915,72
2015-06-03,5.116670,5.116670,5.116670,5.116670,4.794154,318
2015-06-04,5.113330,5.113330,4.983330,5.113330,4.791025,3816
2015-06-05,5.081670,5.081670,5.081670,5.081670,4.761359,390
2015-06-08,5.001670,5.050000,5.001670,5.050000,4.731687,1872
2015-06-09,5.040000,5.040000,4.983330,5.040000,4.722317,1848
2015-06-10,5.040000,5.041670,5.016670,5.041670,4.723881,1062
2015-06-11,5.040000,5.040000,5.040000,5.040000,4.722317,12
2015-06-12,5.040000,5.040000,5.040000,5.040000,4.722317,180
2015-06-15,5.040000,5.040000,5.040000,5.040000,4.722317,0
2015-06-16,5.000000,5.040000,5.000000,5.033330,4.716067,138
2015-06-17,4.958330,5.050000,4.916670,5.050000,4.731687,5886
2015-06-18,5.050000,5.050000,5.050000,5.050000,4.731687,18
2015-06-22,5.066670,5.066670,5.066670,5.066670,4.747305,1488
2015-06-23,5.066670,5.158330,5.066670,5.158330,4.833188,300090
2015-06-24,5.108330,5.108330,5.108330,5.108330,4.786340,18
2015-06-25,5.083330,5.083330,5.083330,5.083330,4.762915,180
2015-06-26,5.133330,5.133330,5.133330,5.133330,4.809764,18
2015-06-29,5.041670,5.083330,4.891670,5.083330,4.762915,6054
2015-06-30,5.083330,5.121670,5.081670,5.121670,4.798839,11130
2015-07-01,5.121670,5.121670,5.121670,5.121670,4.798839,60060
2015-07-02,5.121670,5.121670,5.121670,5.121670,4.798839,17400
2015-07-03,5.165000,5.165000,5.165000,5.165000,4.839437,300
2015-07-06,5.083330,5.165000,5.083330,5.150000,4.825383,62784
2015-07-07,5.145000,5.145000,5.145000,5.145000,4.820699,60
2015-07-08,5.145000,5.145000,5.145000,5.145000,4.820699,0
2015-07-09,4.950000,5.143330,4.950000,5.143330,4.819133,49290
2015-07-10,5.143330,5.143330,5.143330,5.143330,4.819133,0
2015-07-13,5.143330,5.143330,5.143330,5.143330,4.819133,648
2015-07-14,5.143330,5.143330,5.143330,5.143330,4.819133,0
2015-07-15,5.143330,5.143330,5.143330,5.143330,4.819133,0
2015-07-16,5.143330,5.143330,5.143330,5.143330,4.819133,0
2015-07-17,5.091670,5.133330,5.091670,5.133330,4.809764,672
2015-07-20,5.000000,5.133330,5.000000,5.133330,4.809764,1062
2015-07-21,5.133330,5.133330,5.133330,5.133330,4.809764,180
2015-07-22,5.133330,5.133330,5.133330,5.133330,4.809764,0
2015-07-23,5.133330,5.133330,5.133330,5.133330,4.809764,0
2015-07-24,5.116670,5.116670,5.116670,5.116670,4.794154,72
2015-07-27,5.133330,5.150000,5.083330,5.111670,4.789469,9600
2015-07-28,5.148330,5.148330,5.106670,5.108330,4.786340,2682
2015-07-29,5.250000,5.250000,5.116670,5.165000,4.839437,2544
2015-07-30,5.166670,5.166670,5.091670,5.116670,4.794154,6186
2015-07-31,5.150000,5.150000,5.000000,5.150000,4.825383,8820
2015-08-03,5.146670,5.146670,5.146670,5.146670,4.822263,570
2015-08-04,5.146670,5.146670,5.146670,5.146670,4.822263,2460
2015-08-05,5.140000,5.140000,5.140000,5.140000,4.816013,840
2015-08-06,5.140000,5.140000,5.083330,5.128330,4.805079,8520
2015-08-07,5.333330,5.416670,5.283330,5.333330,4.997158,139500
2015-08-10,5.415000,5.581670,5.318330,5.333330,4.997158,165936
2015-08-11,5.333330,5.365000,5.300000,5.365000,5.026831,96840
2015-08-12,5.365000,5.365000,5.333330,5.333330,4.997158,10350
2015-08-13,5.363330,5.446670,5.363330,5.425000,5.083050,2928
2015-08-14,5.448330,5.448330,5.425000,5.425000,5.083050,2994
2015-08-17,5.448330,5.583330,5.416670,5.418330,5.076800,26148
2015-08-18,5.580000,5.580000,5.425000,5.438330,5.095539,13794
2015-08-19,5.466670,5.575000,5.458330,5.575000,5.223594,45486
2015-08-20,7.000000,7.000000,5.600000,5.750000,5.387563,6258
2015-08-21,5.800000,5.800000,5.500000,5.750000,5.387563,6949
2015-08-24,5.740000,5.740000,5.400000,5.600000,5.247019,4853
2015-08-25,5.550000,5.610000,5.400000,5.600000,5.247019,4607
2015-08-26,5.600000,5.690000,5.590000,5.680000,5.321975,4920
2015-08-27,5.690000,6.200000,5.690000,5.980000,5.603067,28569
2015-08-28,5.980000,6.000000,5.980000,6.000000,5.621805,35044
2015-08-31,6.000000,6.100000,5.900000,5.970000,5.593696,7395
2015-09-01,5.970000,5.970000,5.970000,5.970000,5.593696,2
2015-09-02,5.950000,5.970000,5.800000,5.970000,5.593696,4354
2015-09-03,5.970000,6.080000,5.870000,6.000000,5.621805,13915
2015-09-04,6.250000,6.250000,6.100000,6.150000,5.762351,13910
2015-09-07,6.070000,6.200000,6.070000,6.200000,5.809198,3222
2015-09-08,6.480000,6.480000,6.230000,6.250000,5.856047,2046
2015-09-09,6.290000,6.290000,6.200000,6.230000,5.837308,2704
2015-09-10,6.100000,6.190000,6.030000,6.190000,5.799829,53513
2015-09-11,6.280000,6.280000,6.200000,6.240000,5.846678,1113
2015-09-14,6.370000,6.370000,6.200000,6.200000,5.809198,2494
2015-09-15,6.240000,6.240000,6.090000,6.200000,5.809198,591
2015-09-16,6.050000,6.150000,6.010000,6.150000,5.762351,7029
2015-09-17,6.150000,6.240000,6.100000,6.240000,5.846678,2224
2015-09-18,6.300000,6.450000,6.200000,6.300000,5.902895,2335
2015-09-21,6.260000,6.600000,6.260000,6.510000,6.099659,23758
2015-09-22,6.300000,6.660000,6.250000,6.300000,5.902895,5589
2015-09-23,6.490000,6.490000,6.220000,6.250000,5.856047,2706
2015-09-24,6.400000,6.400000,6.090000,6.180000,5.790460,4071
2015-09-25,6.180000,6.260000,6.150000,6.190000,5.799829,3958
2015-09-28,6.320000,6.320000,6.030000,6.030000,5.649915,1854
2015-09-29,6.390000,6.390000,6.390000,6.390000,5.987223,4
2015-09-30,6.140000,6.140000,6.140000,6.140000,5.752981,500600
2015-10-01,6.150000,6.150000,6.010000,6.090000,5.706132,2920
2015-10-02,6.300000,6.300000,5.800000,6.130000,5.743611,10120
2015-10-05,6.200000,6.330000,6.070000,6.200000,5.809198,4091
2015-10-06,6.250000,6.250000,6.190000,6.240000,5.846678,4696
2015-10-07,6.240000,6.240000,6.230000,6.230000,5.837308,250
2015-10-08,6.200000,6.200000,6.180000,6.200000,5.809198,561
2015-10-09,6.090000,6.190000,6.050000,6.140000,5.752981,1048
2015-10-12,6.140000,6.190000,6.020000,6.020000,5.640545,3660
2015-10-13,6.100000,6.160000,6.100000,6.130000,5.743611,13425
2015-10-14,6.150000,6.200000,6.120000,6.150000,5.762351,10576
2015-10-15,6.250000,6.250000,6.150000,6.150000,5.762351,3734
2015-10-16,6.120000,6.150000,6.080000,6.150000,5.762351,9127
2015-10-19,6.150000,6.150000,6.060000,6.120000,5.734241,1226
2015-10-20,6.030000,6.140000,6.030000,6.090000,5.706132,1189
2015-10-21,6.140000,6.150000,6.140000,6.150000,5.762351,5166
2015-10-22,6.150000,6.210000,6.150000,6.180000,5.790460,21914
2015-10-23,6.400000,6.550000,6.390000,6.500000,6.090290,73562
2015-10-26,6.500000,6.670000,6.430000,6.520000,6.109029,21691
2015-10-27,6.550000,6.660000,6.550000,6.600000,6.183986,2722436
2015-10-28,6.600000,6.600000,6.480000,6.490000,6.080919,49969
2015-10-29,6.570000,6.570000,6.490000,6.490000,6.080919,5001
2015-10-30,6.500000,6.500000,6.460000,6.490000,6.080919,3055
2015-11-02,6.500000,6.500000,6.400000,6.420000,6.015331,2358
2015-11-03,6.420000,6.500000,6.420000,6.500000,6.090290,2657
2015-11-04,6.500000,6.500000,6.370000,6.400000,5.996593,4206
2015-11-05,6.350000,6.450000,6.350000,6.380000,5.977853,3036
2015-11-06,6.450000,6.450000,6.320000,6.320000,5.921635,52257
2015-11-09,6.410000,6.410000,6.390000,6.400000,5.996593,20925
2015-11-10,6.400000,6.410000,6.370000,6.400000,5.996593,8806
2015-11-11,6.400000,6.400000,6.350000,6.350000,5.949744,6363
2015-11-12,6.390000,6.390000,6.260000,6.300000,5.902895,5365
2015-11-13,6.290000,6.400000,6.230000,6.390000,5.987223,9984
2015-11-16,6.400000,6.400000,6.350000,6.350000,5.949744,9722
2015-11-17,6.360000,6.400000,6.360000,6.400000,5.996593,7281
2015-11-18,6.370000,6.370000,6.350000,6.360000,5.959114,6453
2015-11-19,6.360000,6.400000,6.350000,6.350000,5.949744,29107
2015-11-20,6.380000,6.390000,6.330000,6.370000,5.968483,29161
2015-11-23,6.390000,6.390000,6.350000,6.370000,5.968483,9380
2015-11-24,6.350000,6.370000,6.310000,6.320000,5.921635,7469
2015-11-25,6.390000,6.390000,6.270000,6.280000,5.884157,11392
2015-11-26,6.280000,6.300000,6.180000,6.240000,5.846678,17732
2015-11-27,6.300000,6.350000,6.260000,6.280000,5.884157,6585
2015-11-30,6.280000,6.280000,6.160000,6.240000,5.846678,8574
2015-12-01,6.240000,6.240000,6.100000,6.150000,5.762351,9202
2015-12-02,6.150000,6.200000,6.150000,6.150000,5.762351,649
2015-12-03,6.220000,6.220000,6.130000,6.150000,5.762351,7321
2015-12-04,6.150000,6.150000,6.100000,6.120000,5.734241,10978
2015-12-07,6.150000,6.150000,6.100000,6.120000,5.734241,10978
2015-12-08,6.250000,6.250000,6.150000,6.150000,5.762351,3491
2015-12-09,6.150000,6.150000,6.120000,6.120000,5.734241,179340
2015-12-10,6.120000,6.230000,6.120000,6.230000,5.837308,1930
2015-12-11,6.200000,6.220000,6.080000,6.180000,5.790460,2200
2015-12-14,6.180000,6.180000,6.100000,6.100000,5.715503,1962
2015-12-15,6.260000,6.260000,6.160000,6.250000,5.856047,3339
2015-12-16,6.300000,6.300000,6.200000,6.220000,5.827939,2566
2015-12-17,6.300000,6.300000,6.200000,6.220000,5.827939,2566
2015-12-18,6.600000,6.670000,6.500000,6.670000,6.249574,679910
2015-12-21,6.700000,6.700000,6.600000,6.650000,6.230834,7066
2015-12-22,6.780000,6.930000,6.650000,6.800000,6.371380,16265
2015-12-23,6.800000,6.930000,6.800000,6.920000,6.483816,2869
2015-12-28,6.800000,6.930000,6.800000,6.920000,6.483816,2869
2015-12-29,7.230000,7.230000,6.860000,6.920000,6.483816,5811
2015-12-30,6.920000,7.200000,6.920000,7.200000,6.746167,2326
2016-01-04,6.920000,7.200000,6.920000,7.200000,6.746167,2326
2016-01-05,7.000000,7.100000,6.850000,6.910000,6.474446,27843
2016-01-07,6.800000,6.800000,6.730000,6.750000,6.324531,5511
2016-01-08,6.800000,6.800000,6.730000,6.750000,6.324531,5511
2016-01-11,6.900000,7.140000,6.900000,7.040000,6.596251,21193
2016-01-12,7.040000,7.090000,6.910000,6.950000,6.511924,15678
2016-01-13,6.950000,7.000000,6.860000,6.950000,6.511924,5364
2016-01-14,6.950000,6.950000,6.850000,6.850000,6.418228,45889
2016-01-15,6.920000,6.950000,6.850000,6.850000,6.418228,2610
2016-01-18,7.000000,7.100000,6.780000,6.900000,6.465076,1095
2016-01-19,6.900000,6.900000,6.810000,6.900000,6.465076,13850
2016-01-20,6.900000,6.900000,6.720000,6.840000,6.408858,31520
2016-01-21,7.000000,7.000000,6.760000,6.760000,6.333901,2259
2016-01-22,6.760000,6.900000,6.760000,6.800000,6.371380,1885
2016-01-25,6.890000,6.970000,6.800000,6.800000,6.371380,17136
2016-01-26,6.800000,6.800000,6.800000,6.800000,6.371380,0
2016-01-27,6.830000,6.830000,6.830000,6.830000,6.399488,79
2016-01-28,6.870000,6.890000,6.850000,6.880000,6.446337,3067
2016-01-29,6.930000,7.000000,6.900000,6.900000,6.465076,37453
2016-02-01,6.950000,7.000000,6.900000,6.900000,6.465076,2001
2016-02-02,6.960000,7.450000,6.960000,7.300000,6.839863,2244
2016-02-03,7.300000,7.300000,7.050000,7.200000,6.746167,1765
2016-02-04,7.250000,7.400000,7.200000,7.280000,6.821125,1976
2016-02-05,7.280000,7.280000,7.180000,7.200000,6.746167,462
2016-02-08,7.220000,7.280000,6.900000,7.050000,6.605622,6507
2016-02-09,7.040000,7.040000,6.600000,6.690000,6.268313,4606
2016-02-10,6.690000,7.020000,6.690000,6.900000,6.465076,2004
2016-02-11,6.890000,6.900000,6.700000,6.700000,6.277683,3222
2016-02-12,7.040000,7.160000,6.820000,6.900000,6.465076,161429
2016-02-15,6.900000,7.200000,6.900000,7.050000,6.605622,44534
2016-02-16,7.110000,7.110000,6.900000,7.000000,6.558773,230861
2016-02-17,7.000000,7.000000,6.950000,7.000000,6.558773,3981
2016-02-18,7.000000,7.000000,6.850000,6.850000,6.418228,1096
2016-02-19,6.850000,6.900000,6.800000,6.800000,6.371380,1978
2016-02-22,6.900000,7.150000,6.900000,7.100000,6.652470,6419
2016-02-23,7.100000,7.100000,7.060000,7.060000,6.614991,276
2016-02-24,6.860000,7.000000,6.860000,7.000000,6.558773,153
2016-02-25,6.970000,7.050000,6.950000,6.950000,6.511924,3030
2016-02-26,6.990000,7.000000,6.950000,7.000000,6.558773,3892
2016-02-29,7.050000,7.050000,6.910000,7.000000,6.558773,3664
2016-03-01,7.280000,7.450000,7.250000,7.400000,6.933560,18503
2016-03-02,7.510000,7.530000,7.300000,7.300000,6.839863,112785
2016-03-03,7.450000,7.500000,7.360000,7.490000,7.017887,27069
2016-03-04,7.600000,8.010000,7.600000,7.970000,7.467631,9767
2016-03-07,8.000000,8.200000,8.000000,8.000000,7.495740,14035
2016-03-08,8.050000,8.050000,7.940000,7.940000,7.439523,6602
2016-03-09,8.020000,8.020000,7.990000,7.990000,7.486371,1518
2016-03-10,8.000000,8.000000,7.890000,7.900000,7.402044,2445
2016-03-11,7.900000,7.990000,7.800000,7.980000,7.477002,2781
2016-03-14,8.000000,8.120000,7.730000,7.800000,7.308347,11833
2016-03-15,7.950000,7.950000,7.800000,7.800000,7.308347,2915
2016-03-16,7.660000,7.810000,7.600000,7.810000,7.461202,8289
2016-03-17,8.100000,8.100000,7.860000,7.860000,7.508968,1400
2016-03-18,7.840000,8.090000,7.790000,7.950000,7.594949,1587
2016-03-21,7.750000,7.800000,7.700000,7.730000,7.384774,4664
2016-03-22,7.710000,7.900000,7.710000,7.900000,7.547182,965
2016-03-23,7.890000,7.890000,7.830000,7.830000,7.480308,303
2016-03-24,7.800000,7.900000,7.700000,7.700000,7.356114,13533
2016-03-29,7.800000,8.050000,7.750000,7.750000,7.403881,2497
2016-03-30,7.800000,7.800000,7.750000,7.750000,7.403881,10997
2016-03-31,7.750000,7.850000,7.700000,7.740000,7.394327,5103
2016-04-01,7.800000,7.800000,7.550000,7.600000,7.260581,7767
2016-04-04,7.500000,7.600000,7.490000,7.520000,7.184154,19191
2016-04-05,7.520000,7.520000,7.460000,7.500000,7.165047,1447
2016-04-06,7.500000,7.500000,7.240000,7.340000,7.012193,9477
2016-04-07,7.360000,7.400000,7.360000,7.400000,7.069513,431
2016-04-08,7.500000,7.500000,7.500000,7.500000,7.165047,2915
2016-04-11,7.550000,7.550000,7.400000,7.400000,7.069513,4246
2016-04-12,7.410000,7.410000,7.410000,7.410000,7.079065,143
2016-04-13,7.410000,7.500000,7.410000,7.500000,7.165047,1516
2016-04-14,7.500000,7.500000,7.450000,7.450000,7.117279,3329
2016-04-15,7.450000,7.490000,7.370000,7.470000,7.136386,2714
2016-04-18,7.800000,7.800000,7.470000,7.490000,7.155492,2364
2016-04-19,7.490000,7.500000,7.450000,7.450000,7.117279,1993
2016-04-20,7.450000,7.680000,7.430000,7.590000,7.251027,4607
2016-04-21,7.580000,7.620000,7.470000,7.500000,7.165047,17293
2016-04-22,7.800000,7.800000,7.350000,7.490000,7.155492,14959
2016-04-25,7.490000,7.490000,7.360000,7.390000,7.059958,5442
